Latitude,Longitude ,FY Obligation Year,Lender_Name,Borrower_Name,Project Name,Main_Address_Line1,Main_Address_Line2,Main_Address_Line3,City,State_Abbreviation,Zip_Code,Date_Loan_Closing, Loan_Amount ,Total_Development_Cost,Loan_to_Cost,Tax_Credit_Indicator,Colonias_Tribal_Indicator,EZ/EC_Indicator,Population_Obligation,Median_Household_Income_Obligation,Project_Size,Project_Type,Total_1_Bedroom_Units,Total_2_Bedroom_Units,Total_3_Bedroom_Units,Total_4_Bedroom_Units,Total_5_Bedroom_Units,Br1 Unit Average Contract Rent,Br2 Unit Average Contract Rent,Br3 Unit Average Contract Rent,Br4 Unit Average Contract Rent,Br5 Unit Average Contract Rent,Construction_Type
34.597894,-112.331445,2006,LANCASTER POLLARD MORTGAGE COMPANY,SUNGATE VILLA/PRESCOTT VALLEY LP,SUNGATE VILLA/PRESCOTT VALLEY,3850 N. CIVIC DRIVE, , ,PRESCOTT VALLEY,AZ,863140000,2/28/08 0:00,"$975,000",9111000,0.11,Y,N,N,23535,46011,64,,24,40,0,0,0,382,453,0,0,0,NEW CONSTRUCTION
39.335869,-82.033638,2007,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","BEAUMONT GREENE, LLC",BEAUMONT GREENE,13710 DELLA DRIVE, , ,CANAAN,OH,457010000,5/30/07 0:00,"$1,000,000",5563733,0.18,Y,N,N,20000,27322,40,FAMILY,4,24,12,0,0,335,530,555,0,0,NEW CONSTRUCTION
40.807617,-82.756248,2007,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","FAITH HOUSING COMMUNITIES, LLC",FAITH COMMUNITY SENIOR HOUSING,1000 DOVE LANE, , ,CRESTLINE,OH,448270000,9/26/07 0:00,"$978,000",6634408,0.15,Y,N,N,5088,31392,41,SENIOR,0,41,0,0,0,0,253,0,0,0,NEW CONSTRUCTION
38.95813,-122.629181,2008,BONNEVILLE MORTGAGE COMPANY,"STAR-CLEARLAKE COMMONS, L.P.",RIDGE LAKE APARTMENTS,15160 AUSTIN DRIVE, , ,CLEARLAKE,CA,954220000,6/28/10 0:00,"$800,000",9703697,0.08,Y,N,N,13142,29627,91,FAMILY,41,48,2,0,0,626,669,710,0,0,REHAB/REPAIR
32.996281,-82.806152,2005,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.",BENEFICIAL TORI PINES LP,TORI PINES,635 FERNCREST DRIVE, , ,SANDERSVILLE,GA,304360000,5/31/05 0:00,"$465,710",6515965,0.07,Y,N,N,6144,27201,64,FAMILY,6,32,26,0,0,228,342,381,0,0,NEW CONSTRUCTION
33.885822,-78.97477,2008,"GREYSTONE SERVICING CORPORATION, INC.",NEW NORTH OAKS APARTMENTS LLC,NORTH OAKS APARTMENTS,2501 OAK STREET EXTENSION, , ,CONWAY,SC,295260000,3/1/10 0:00,"$1,000,000",3371837,0.3,Y,N,N,14056,50400,44,FAMILY,12,32,0,0,0,410,470,0,0,0,REHAB/REPAIR
40.41552,-82.709343,2003,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.",WODA IVY GLEN LP,WODA IVY GLEN,698 LINDEN AVE., , ,WASHINGTON C.H.,OH,431600000,5/28/03 0:00,"$2,200,000",5682759,0.39,Y,N,N,12983,39900,60,FAMILY,0,6,31,23,0,0,430,490,540,0,NEW CONSTRUCTION
42.514824,-76.343277,2007,BONNEVILLE MORTGAGE COMPANY,FREEVILLE HOUSING GROUP LP,LEHIGH CROSSING,15 COOK ST, , ,FREEVILLE,NY,130689527,1/15/09 0:00,"$364,000",1935578,0.19,Y,N,N,505,39643,24,SENIOR,24,0,0,0,0,700,0,0,0,0,REHAB/REPAIR
35.151491,-119.438283,2010,BONNEVILLE MORTGAGE COMPANY,KERN 2008 COMMUNITY PARTNERS LP,HUDSON PARK II,431 E ASH STREET, , ,SHAFTER,CA,932630000,5/21/10 0:00,"$4,085",3810677,0,Y,N,N,12736,35446,42,FAMILY,6,26,10,0,0,552,552,552,0,0,REHAB/REPAIR
31.49535,-82.829746,2002,KEYBANK NA,"ESTES PARK, L.P.",ESTES PARK APARTMENTS,122 BOWENS MILL RD SE, , ,DOUGLAS,GA,315340000,2/11/03 0:00,"$474,000",6181992,0.08,Y,N,N,10639,29584,72,FAMILY,20,36,16,0,0,285,320,335,0,0,NEW CONSTRUCTION
40.157312,-122.238545,2008,BONNEVILLE MORTGAGE COMPANY,"KIMBALL CROSSING, A CA LP",KIMBALL CROSSING APARTMENTS,820 KIMBALL ROAD, , ,RED BLUFF,CA,960800000,1/11/11 0:00,"$1,800,000",12872622,0.14,Y,N,N,13147,31600,56,FAMILY,4,25,23,4,0,413,492,629,772,0,NEW CONSTRUCTION
36.764553,-120.381676,2012,BONNEVILLE MORTGAGE COMPANY,"MENDOTA HURON COMMUNITY PARTNERS, LP",COUNTRYWAY APARTMENTS,1000 2ND STREET, , ,MENDOTA,CA,936400000,8/31/12 0:00,"$995,000",3548456,0.28,Y,N,N,7890,34725,41,FAMILY,11,24,6,0,0,450,500,550,0,0,REHAB/REPAIR
40.403671,-82.437114,2009,LANCASTER POLLARD MORTGAGE COMPANY,MOUNT VERNON SENIOR HOUSING L.P.,MT. VERNON SENIOR HOUSING,11701 UPPER GILCHRIST ROAD, , ,MT. VERNON,OH,430500000,10/4/11 0:00,"$275,000",4134249,0.07,Y,N,N,14375,29801,32,SENIOR,8,24,0,0,0,258,308,0,0,0,NEW CONSTRUCTION
42.28239,-89.66748,2012,P/R MORTGAGE & INVESTMENT CORP,HERITAGE WOODS OF FREEPORT LP,HERITAGE WOODS - SLF,PEARL CITY ROAD AND FOREST ROAD, , ,FREEPORT,IL,610320000,7/16/12 0:00,"$6,650,000",14216824,0.47,Y,N,N,24299,35938,76,SENIOR,76,0,0,0,0,587.26,0,0,0,0,NEW CONSTRUCTION
42.906593,-75.653397,2007,BONNEVILLE MORTGAGE COMPANY,CEDAR STREET HOUSING GROUP LP,CEDAR STREET APARTMENTS,3821 SWAMP RD, , ,MORRISVILLE,NY,134089629,12/15/08 0:00,"$244,600",1477227,0.17,Y,N,N,2148,34375,24,SENIOR,22,2,0,0,0,640,690,0,0,0,REHAB/REPAIR
35.137367,-118.451324,2010,BONNEVILLE MORTGAGE COMPANY,TEHACHAPI HOUSING INVESTORS A CA LP,THE VILLAGE AT TEHACHAPI,440 N. MILL STREET, , ,TEHACHAPI,CA,935610000,4/12/12 0:00,"$3,800,000",15057295,0.25,Y,N,N,10957,35446,81,FAMILY,0,40,41,0,0,0,581,674,0,0,NEW CONSTRUCTION
35.137367,-118.451324,2011,BONNEVILLE MORTGAGE COMPANY,TEHACHAPI HOUSING INVESTORS A CA LP,THE VILLAGE AT TEHACHAPI,440 N. MILL STREET, , ,TEHACHAPI,CA,935610000,4/11/12 0:00,"$166,808",15057295,0.01,Y,N,N,10957,35446,81,FAMILY,0,40,41,0,0,0,581,674,0,0,NEW CONSTRUCTION
35.137367,-118.451324,2012,BONNEVILLE MORTGAGE COMPANY,TEHACHAPI HOUSING INVESTORS A CA LP,THE VILLAGE AT TEHACHAPI,440 N. MILL STREET, , ,TEHACHAPI,CA,935610000,4/12/12 0:00,"$353,192",15057295,0.02,Y,N,N,10957,35446,81,FAMILY,0,40,41,0,0,0,581,674,0,0,NEW CONSTRUCTION
48.954082,-122.452248,2010,BELLWETHER ENTERPRISE REAL ESTATE,"ALE HOUSING, LP",APPLE VALLEY APARTMENTS,8611 DEPOT ROAD, , ,LYNDEN,WA,982640000,10/1/10 0:00,"$895,000",2684341,0.33,Y,N,N,11737,50381,30,SENIOR,26,4,0,0,0,545,700,0,0,0,REHAB/REPAIR
39.735088,-82.966972,2006,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","ASHVILLE HOUSING PARTNERS, LTD.",ASHVILLE SENIOR,100 ABBY COURT, , ,ASHVILLE,OH,431030000,2/23/06 0:00,"$925,000",4591032,0.2,Y,N,N,3174,40778,40,SENIOR,0,40,0,0,0,0,426,0,0,0,NEW CONSTRUCTION
38.932549,-122.624008,2004,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","LAKE TERRACE ASSOCIATES, A CA LP",LAKE TERRACE APARTMENTS,7055 OLD HIGHWAY 53, , ,CLEARLAKE,CA,954220000,5/25/07 0:00,"$925,000",8685507,0.11,Y,N,N,13142,25504,60,FAMILY,0,24,28,8,0,0,207,207,207,0,NEW CONSTRUCTION
38.932549,-122.624008,2005,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","LAKE TERRACE ASSOCIATES, A CA LP",LAKE TERRACE APARTMENTS,7055 OLD HIGHWAY 53, , ,CLEARLAKE,CA,954220000,5/25/07 0:00,"$425,000",8685507,0.05,Y,N,N,13142,25504,60,FAMILY,0,24,28,8,0,0,207,207,207,0,NEW CONSTRUCTION
31.371196,-110.915987,2007,BELLWETHER ENTERPRISE REAL ESTATE,"MOUNTAIN POINTE APARTMENTS II, LP",MOUNTAIN POINTE APARTMENTS II,800 E BAFFERT DRIVE, , ,NOGALES,AZ,856210000,9/4/09 0:00,"$497,314",8738367,0.06,Y,N,N,20878,32701,60,FAMILY,18,18,24,0,0,316,376,490,0,0,NEW CONSTRUCTION
41.298544,-92.630739,2008,BONNEVILLE MORTGAGE COMPANY,"GREENWAY OF OSKALOOSA ASSOCIATES,LP",GREENWAY OF OSKALOOSA,1212 C AVE E, , ,OSKALOOSA,IA,525774274,6/23/09 0:00,"$625,141",2102727,0.3,Y,N,N,10938,37314,44,FAMILY,0,36,8,0,0,0,455,607,0,0,REHAB/REPAIR
39.993747,-79.086199,2009,PENNSYLVANIA HOUSING FINANCE AGENCY,SOMERSET VILLAGE LIMITED PARTNERSHIP,VILLAGE AT SOMERSET,500 VILLAGE WAY, , ,SOMESET,PA,155012736,2/3/10 0:00,"$3,000,000",11654057,0.26,Y,N,N,6762,45500,101,FAMILY,0,62,32,7,0,0,1002,1181,1308,0,REHAB/REPAIR
39.709389,-81.816032,2008,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.",CLOVER RIDGE LLC,CLOVER RIDGE,525 PINE BARK LANE, , ,MCCONNELSVILLE,OH,437560000,7/30/08 0:00,"$550,000",3369766,0.16,Y,N,N,1676,25563,24,SENIOR,6,12,6,0,0,285,400,450,0,0,NEW CONSTRUCTION
40.24688,-81.896919,2009,BELLWETHER ENTERPRISE REAL ESTATE,WODA OLDE HICKORY LP,OLDE HICKORY,49308 WHITING AVE, , ,COSHOCTON,OH,438120000,11/25/09 0:00,"$525,000",7564116,0.07,Y,N,N,11682,31098,33,FAMILY,0,0,15,18,0,0,0,545,630,0,NEW CONSTRUCTION
37.642422,-120.763985,2011,BONNEVILLE MORTGAGE COMPANY,"WATERFORD COURT, A CA LP",WATERFORD GARDEN APARTMENTS,12313 DORSEY STREET, , ,WATERFORD,CA,953860000,3/7/12 0:00,"$1,100,000",9615889,0.11,Y,N,N,6924,40101,51,FAMILY,0,51,0,0,0,0,335,0,0,0,REHAB/REPAIR
39.548423,-83.436513,2005,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","WODA HERITAGE GREENE, LLC",HERITAGE GREENE,1001 LEWIS STREET, , ,WASHINGTON COURT HOUSE,OH,431600000,10/20/05 0:00,"$1,500,000",6008592,0.25,Y,N,N,13524,33003,50,SENIOR,20,14,16,0,0,460,560,590,0,0,NEW CONSTRUCTION
41.132144,-83.173089,2009,BELLWETHER ENTERPRISE REAL ESTATE,FAIRWAY CROSSING LP,FAIRWAY CROSSING,145 DALLAS STREET, , ,TIFFIN,OH,448830000,7/31/09 0:00,"$1,250,000",7618483,0.16,Y,N,N,18135,33261,35,FAMILY,0,0,18,17,0,0,0,537,630,0,NEW CONSTRUCTION
33.485191,-117.146553,2011,BONNEVILLE MORTGAGE COMPANY,"RC INVESTMENT GROUP, LP",CREEKSIDE APARTMENTS,28955 PUJOL STREET, , ,TEMECULA,CA,925900000,7/25/11 0:00,"$1,360,000",3448150,0.39,Y,N,N,5716,42887,49,SENIOR,49,0,0,0,0,692,0,0,0,0,REHAB/REPAIR
32.274654,-81.224709,2003,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.",VERANDA VILLAGE LP,VERANDA VILLAGE,501 LISA ST #CB, , ,RINCON,GA,307520000,10/25/04 0:00,"$1,357,000",8307168,0.16,Y,N,N,4376,45425,96,FAMILY,32,48,16,0,0,380,430,525,0,0,NEW CONSTRUCTION
41.317263,-82.989227,2002,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","LAUREL GREENE, LLC",LAUREL GREENE,890 N. WOODLAND AVENUE, , ,CLYDE,OH,434100000,6/3/05 0:00,"$1,500,000",3700260,0.41,Y,N,N,6064,34850,40,FAMILY,6,22,8,4,0,400,450,500,550,0,NEW CONSTRUCTION
39.955022,-81.934929,2005,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","TROON CROSSING, LLC",TROON CROSSING,601 TROON CROSSING CIRCLE, , ,ZANESVILLE,OH,437010000,10/31/05 0:00,"$2,350,000",10309429,0.23,Y,N,N,127,35000,60,FAMILY,0,4,28,28,0,0,560,640,710,0,NEW CONSTRUCTION
31.363163,-110.950456,2007,KEYBANK NA,VILLA PARAISO LIMITED PARTNERSHIP,VILLA PARAISO APARTMENTS,1033 W. MARIPOSA ROAD, , ,NOGALES,AZ,856210000,9/20/07 0:00,"$102,292",6113363,0.02,Y,N,N,20878,24637,40,SENIOR,32,8,0,0,0,337,401,0,0,0,NEW CONSTRUCTION
36.34845,-79.68866,2006,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","SHERWOOD GLEN, LLC",SHERWOOD GLEN APARTMENTS,2006 OAKBROOK COURT, , ,REIDSVILLE,NC,273200000,7/28/08 0:00,"$1,250,000",6883672,0.18,Y,N,N,14777,31040,56,FAMILY,0,40,16,0,0,0,541,622,0,0,NEW CONSTRUCTION
33.000153,-82.39238,2009,BELLWETHER ENTERPRISE REAL ESTATE,WASHINGTON ESTATES LP,WASHINGTON ESTATES,101 WASHINGTON DRIVE, , ,TENNILLE,GA,310820000,6/16/09 0:00,"$875,000",9931048,0.09,Y,N,N,1505,22065,54,FAMILY,0,38,16,0,0,0,475,498,0,0,NEW CONSTRUCTION
33.796588,-83.725533,2009,BONNEVILLE MORTGAGE COMPANY,SKYLINE TRACE APTS LP,SKYLINE TRACE APTS,600 RIDGE ROAD, , ,MONROE,GA,306550000,11/16/09 0:00,"$2,118,982",8856164,0.24,Y,N,N,11407,46479,64,FAMILY,8,32,24,0,0,525,550,625,0,0,NEW CONSTRUCTION
34.73955,-112.01933,2003,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.",MINGUS AVENUE HOUSING ASSOCIATES LLC,MINGUS ESTATES APARTMENT HOME,831 E MINGUS AVENUE, , ,COTTONWOOD,AZ,863260000,6/1/04 0:00,"$2,337,000",7690529,0.3,Y,N,N,9179,27444,96,,12,36,48,0,0,451,528,636,0,0,NEW CONSTRUCTION
39.10144,-121.551361,2010,BONNEVILLE MORTGAGE COMPANY,"CHESTNUT VIEW, A CA LP",OLIVEHURST APARTMENTS,5086 CHESTNUT ROAD, , ,OLIVEHURST,CA,959610000,10/6/10 0:00,"$720,000",8585953,0.08,Y,N,N,6435,41862,51,FAMILY,24,27,0,0,0,302,363,0,0,0,REHAB/REPAIR
34.597421,-112.328441,2006,LANCASTER POLLARD MORTGAGE COMPANY,VALLEY VIEW III/PRESCOTT VALLEY LP,VALLEY VIEW III,3883 N. WINDSONG DRIVE, , ,PRESCOTT VALLEY,AZ,863140000,9/30/08 0:00,"$1,500,000",10926269,0.14,Y,N,N,23500,46400,72,FAMILY,16,24,32,0,0,402,472,537,0,0,NEW CONSTRUCTION
39.950893,-82.061935,2005,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","ZANESVILLE HOMES PARTNERS II, LTD.",FALLS MANOR,300 SHALE DR, , ,ZANESVILLE,OH,437010000,8/4/05 0:00,"$435,000",4816945,0.09,Y,N,N,8585,48200,32,MIXED,0,0,32,0,0,0,0,474,0,0,NEW CONSTRUCTION
38.441547,-121.82637,2009,BONNEVILLE MORTGAGE COMPANY,MOONLIGHT HOUSING  PARTNERS LP,MOONLIGHT II,425 WEST CHESTNUT STREET, , ,DIXON,CA,956200000,8/25/09 0:00,"$550,000",3733780,0.15,Y,N,N,18510,54448,28,FAMILY,2,26,0,0,0,673,802,0,0,0,REHAB/REPAIR
38.441547,-121.82637,2008,BONNEVILLE MORTGAGE COMPANY,MOONLIGHT HOUSING  PARTNERS LP,MOONLIGHT II,425 WEST CHESTNUT STREET, , ,DIXON,CA,956200000,6/25/09 0:00,"$1,500,000",3733780,0.4,Y,N,N,18510,54448,28,FAMILY,2,26,0,0,0,673,802,0,0,0,REHAB/REPAIR
35.551972,-120.702192,2009,BONNEVILLE MORTGAGE COMPANY,"TSHA ASSOCIATS, A CA LIMITED PARTNERSHIP",SERENITY HILLS FAMILY APARTMEN,50 1ST STREET, , ,TEMPLETON,CA,934650000,9/23/09 0:00,"$2,803,313",12967050,0.22,Y,N,N,4687,42428,43,FAMILY,0,21,22,0,0,0,398,398,0,0,NEW CONSTRUCTION
27.583311,-81.506211,2005,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.",THE PALMS AT LAKE TULANE LIMITED PARTNER,THE PALMS AT LAKE TULANE,SW CORNER HAL MCRAE & S. LAKE BL, , ,AVON PARK,FL,338250000,8/12/05 0:00,"$1,820,000",8558513,0.21,Y,N,N,8542,46100,80,FAMILY,12,37,31,0,0,344,419,502,0,0,NEW CONSTRUCTION
39.720432,-82.208078,2006,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.",ALEXANDER YARD LIMITED PARTNERSHIP,ALEXANDER YARD,633 CENTER STREET, , ,NEW LEXINGTON,OH,437640000,2/26/07 0:00,"$310,000",4954152,0.06,Y,N,N,4689,28406,42,,0,42,0,0,0,0,380,0,0,0,REHAB/REPAIR
36.210513,-120.079863,2012,BONNEVILLE MORTGAGE COMPANY,"MENDOTA HURON COMMUNITY PARTNERS, LP",CONQUISTADOR VILLA APARTMENTS,16201 PALMER AVENUE, , ,HURON,CA,932340000,8/31/12 0:00,"$1,200,000",3489026,0.34,Y,N,N,6306,34725,38,FAMILY,0,14,24,0,0,0,535,575,0,0,REHAB/REPAIR
39.553734,-82.452094,2009,BELLWETHER ENTERPRISE REAL ESTATE,"LOGAN SENIOR HOUSING PARTNERS, LLC",RIVERVIEW SENIOR VILLAS,30621 CHIEFTAIN DRIVE, , ,LOGAN,OH,431380000,11/12/09 0:00,"$325,000",5715066,0.06,Y,N,N,6704,29691,40,SENIOR,0,40,0,0,0,0,441,0,0,0,NEW CONSTRUCTION
31.866659,-82.604675,2007,BONNEVILLE MORTGAGE COMPANY,"CLOVERSET PLACE, LP",CLOVERSET PLACE,84 WILSON ST, , ,HAZLEHURST,GA,315390000,6/27/08 0:00,"$460,000",4600000,0.1,Y,N,N,3787,27310,40,FAMILY,16,16,8,0,0,325,350,385,0,0,NEW CONSTRUCTION
41.189209,-80.977112,2008,LANCASTER POLLARD MORTGAGE COMPANY,NEWTON TOWNSHIP SENIOR HOUSING LP,NEWTON SENIOR APARTMENTS,"100 JUSTICE DR., SW", , ,NEWTON FALLS,OH,444810000,3/8/11 0:00,"$704,100",5735371,0.12,Y,N,N,5002,32827,40,OTHER,8,32,0,0,0,344,460,0,0,0,NEW CONSTRUCTION
40.166336,-122.237877,2008,BONNEVILLE MORTGAGE COMPANY,"RED BLUFF HOUSING INVESTORS, L.P.",CREEKSIDE VILLAGE APARTMENTS,319 SOUTH JACKSON STREET, , ,RED BLUFF,CA,960800000,12/12/08 0:00,"$1,950,000",12489157,0.16,Y,N,N,13147,31206,61,FAMILY,0,15,32,14,0,0,290,290,290,0,NEW CONSTRUCTION
38.086134,-120.571946,2010,BONNEVILLE MORTGAGE COMPANY,"COPELLO SQUARE, A CA LP",ALTAVILLE APARTMENTS,675 COPELLO DRIVE, , ,ANGELS CAMP,CA,952220000,7/6/12 0:00,"$1,150,000",7013155,0.16,Y,N,N,4246,44764,50,FAMILY,14,34,2,0,0,345,415,479,0,0,REHAB/REPAIR
36.210564,-120.076767,2012,BONNEVILLE MORTGAGE COMPANY,"MENDOTA HURON COMMUNITY PARTNERS, LP",HURON GARDEN APARTMENTS,1600 PALMER AVENUE, , ,HURON,CA,932340000,8/31/12 0:00,"$1,040,000",3548456,0.29,Y,N,N,6306,34725,38,FAMILY,4,18,12,4,0,491,531,591,631,0,REHAB/REPAIR
32.687657,-114.613119,2003,USDA RURAL DEVELOPMENT,ORGULLO DEL SOL LLC,ORGULLO DEL SOL APARTMENTS,879 E. COUNTY 22ND ST, , ,SAN LUIS,AZ,853490000,8/13/04 0:00,"$15,414,817",16618046,0.93,N,N,N,15322,22368,218,FAMILY,20,40,158,0,0,462,586,789,0,0,NEW CONSTRUCTION
40.789791,-82.961388,2008,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","BUCYRUS SENIOR HOUSING PARTNERSI, LTD.",RIDGEWOOD SENIOR VILLAS,1065 E BEALE AVE, , ,BUCYRUS,OH,448200000,3/17/09 0:00,"$1,240,000",7336409,0.17,Y,N,N,13224,32394,60,SENIOR,0,60,0,0,0,0,525,0,0,0,NEW CONSTRUCTION
40.24667,-82.420258,2009,BELLWETHER ENTERPRISE REAL ESTATE,HONEYBROOK GREENE LP,HONEYBROOK GREENE,91 KOEHLER STREET, , ,UTICA,OH,430800000,11/24/09 0:00,"$1,500,000",8011945,0.19,Y,N,N,2130,34238,36,FAMILY,0,0,20,16,0,0,0,582,679,0,NEW CONSTRUCTION
40.587365,-81.081893,2003,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.",KENSINGTON GREENE LP,KENSINGTON GREENE,216 KENSINGTON ROAD N.E., , ,CARROLLTON,OH,446150000,5/28/03 0:00,"$100,000",3921486,0.03,Y,N,N,3042,48500,41,FAMILY,0,8,27,6,0,0,483,559,623,0,NEW CONSTRUCTION
40.587365,-81.081893,2000,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.",KENSINGTON GREENE LP,KENSINGTON GREENE,216 KENSINGTON ROAD N.E., , ,CARROLLTON,OH,446150000,5/28/03 0:00,"$1,040,000",3921486,0.27,Y,N,N,3042,48500,41,FAMILY,0,8,27,6,0,0,483,559,623,0,NEW CONSTRUCTION
40.120292,-123.831591,2005,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","REDWAY HUMBOLDT ASSOCIATES, LP",REDWOOD VILLAGE,56 ORCHARD LANE, , ,REDWAY,CA,955600000,2/29/08 0:00,"$555,000",4813054,0.12,Y,N,N,1188,27188,20,FAMILY,0,8,10,2,0,0,495,567,617,0,NEW CONSTRUCTION
40.120292,-123.831591,2008,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","REDWAY HUMBOLDT ASSOCIATES, LP",REDWOOD VILLAGE,56 ORCHARD LANE, , ,REDWAY,CA,955600000,3/28/08 0:00,"$195,000",4813054,0.04,Y,N,N,1188,27188,20,FAMILY,0,8,10,2,0,0,495,567,617,0,NEW CONSTRUCTION
39.579336,-82.927704,2005,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","CIRCLEVILLE HOUSING PARTNERS, LTD.",KINGSTON MOUND MANOR,1845 ARROWHEAD COURT, , ,CIRCLEVILLE,OH,431130000,6/15/05 0:00,"$900,000",7087687,0.13,Y,N,N,2300,44943,47,MIXED,0,0,47,0,0,0,0,550,0,0,NEW CONSTRUCTION
44.95388,-92.69696,2008,BONNEVILLE MORTGAGE COMPANY,"HERITAGE COTTAGES OF HUDSON, LP",HERITAGE COTTAGES,80 HERITAGE BLVD, , ,HUDSON,WI,540160000,10/28/08 0:00,"$1,550,000",4081892,0.38,Y,N,N,8775,50991,24,SENIOR,12,12,0,0,0,563,895,0,0,0,NEW CONSTRUCTION
35.030675,-120.48701,2010,BONNEVILLE MORTGAGE COMPANY,"750 GRANDE ASSOCIATES, A CA LP",ROOSEVELT FAMILY APARTMENTS,748 KELLY COURT, , ,NIPOMO,CA,934440000,9/3/10 0:00,"$4,150,000",14556155,0.29,Y,N,N,12626,42428,52,FAMILY,0,0,24,28,0,0,0,457,457,0,NEW CONSTRUCTION
40.553593,-82.84574,2006,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","LOCKWOOD HOUSING, LLC",CHARTWELL GREENE,556 LEE STREET, , ,MT. GILEAD,OH,433380000,11/28/06 0:00,"$1,350,000",6021363,0.22,Y,N,N,3290,31894,40,FAMILY,0,0,20,20,0,0,0,520,550,0,NEW CONSTRUCTION
33.374662,-111.966402,2009,BONNEVILLE MORTGAGE COMPANY,ITOM A'E L.P.,ITOM A'E APARTMENTS,5424 E CALLE CERRITOS, , ,GUADALUPE,AZ,852830000,12/29/09 0:00,"$900,000",10039754,0.09,Y,N,N,5228,30089,65,SENIOR,50,15,0,0,0,468,555,0,0,0,NEW CONSTRUCTION
41.135471,-83.171364,2004,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","SENECA COVENTRY HOUSE, LLC",COVENTRY HOUSE,653 N. SANDUSKY STREET, , ,TIFFIN,OH,448850000,5/10/04 0:00,"$550,000",3658164,0.15,Y,N,N,18135,24215,30,SENIOR,8,13,9,0,0,400,450,500,0,0,NEW CONSTRUCTION
41.10751,-80.617249,2007,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","VILLAS OF CORTLAND CREEK, LLC",WALNUT RUN SENIOR HOMES,105 SUNSHINE AVE, , ,CORTLAND,OH,444100000,9/7/07 0:00,"$850,000",5759711,0.15,Y,N,N,6830,50941,40,SENIOR,0,40,0,0,0,0,453,0,0,0,NEW CONSTRUCTION
44.23738,-85.40124,2008,LANCASTER POLLARD MORTGAGE COMPANY,LAKESIDE APTS-CADILLAC LDHA LP,LAKESIDE APARTMENTS,301 PEARL STREET, , ,CADILLAC,MI,0,12/9/08 0:00,"$1,055,000",3232395,0.33,Y,N,N,10000,29899,64,FAMILY,32,32,0,0,0,500,567,0,0,0,REHAB/REPAIR
27.536074,-82.550786,2010,BONNEVILLE MORTGAGE COMPANY,"PALMETTO PROPERTIES, LTD.",PALMETTO VILLAS,2407 13TH AVE DR. EAST, , ,PALMETTO,FL,342212608,7/22/11 0:00,"$1,120,000",2669744,0.42,N,N,N,12571,38673,48,FAMILY,0,24,24,0,0,0,650,680,0,0,REHAB/REPAIR
37.424122,-88.896027,2006,PEOPLES NATIONAL BANK,"FAMILY COUNSELING  CENTER, INC.",AUTUMN RIDGE,1000 GALEENER STREET, , ,VIENNA,IL,629950000,2/22/07 0:00,"$5,251,000",6611000,0.79,N,N,Y,1234,31250,46,SENIOR,33,13,0,0,0,513,513,0,0,0,NEW CONSTRUCTION
42.914975,-83.986167,2008,BELLWETHER ENTERPRISE REAL ESTATE,"SYCAMORE HOUSE, LLC",SYCAMORE HOUSE APARTMENTS,100 SYCAMORE STREET, , ,DURAND,MI,0,5/5/10 0:00,"$1,525,000",6572280,0.23,Y,N,N,3933,36563,40,SENIOR,10,22,8,0,0,382,512,640,0,0,REHAB/REPAIR
39.649628,-83.726913,2006,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","MID OHIO HOUSING, LLC",LINDEN GREENE,3 HONLERS POINTE DRIVE, , ,JAMESTOWN,OH,453350000,11/28/06 0:00,"$1,475,000",6877083,0.21,Y,N,N,1917,40599,38,FAMILY,0,0,19,19,0,0,0,490,575,0,NEW CONSTRUCTION
